restaurant_id,cuisine
3244,Desserts
3244,Cafe
3245,Beverages
3245,Desserts
3245,Fast Food
3245,Cafe
3246,Beverages
3247,Beverages
3247,Desserts
3247,Fast Food
3247,Cafe
3248,Beverages
3248,Desserts
3248,Fast Food
3248,Cafe
3249,Beverages
3249,Desserts
3249,Fast Food
3249,Cafe
3250,Beverages
3250,Desserts
3250,Fast Food
3250,Cafe
3251,Beverages
3251,Desserts
3251,Fast Food
3251,Cafe
3252,Beverages
3252,Desserts
3252,Fast Food
3253,Beverages
3253,Desserts
3253,Fast Food
3253,Cafe
3254,Beverages
3254,Desserts
3254,Fast Food
3254,Cafe
3255,Beverages
3255,Desserts
3255,Fast Food
3255,Cafe
3256,Beverages
3256,Desserts
3257,Beverages
3257,Desserts
3257,Fast Food
3257,Cafe
3258,Healthy Food
3259,Fast Food
3260,Bengali
3261,North Indian
3262,Beverages
3263,Fast Food
3263,Chinese
3263,Maharashtrian
3263,North Indian
3264,Continental
3264,Chinese
3264,South Indian
3264,North Indian
3265,Fast Food
3265,Bakery
3266,Chinese
3266,Seafood
3266,Singaporean
3267,North Indian
3268,Hyderabadi
3268,Mughlai
3268,Chinese
3268,North Indian
3269,Maharashtrian
3269,Street Food
3270,North Indian
3270,Biryani
3271,Beverages
3271,Fast Food
3271,Rolls
3271,Chinese
3271,Maharashtrian
3272,North Indian
3273,Bakery
3274,Fast Food
3274,Burger
3275,Rolls
3275,North Indian
3275,Chinese
3276,North Indian
3276,Chinese
3277,North Indian
3278,Continental
3278,Cafe
3279,Biryani
3280,North Indian
3280,Maharashtrian
3281,North Indian
3281,Fast Food
3281,Pizza
3281,Sandwich
3282,Beverages
3282,Desserts
3282,Ice Cream
3283,North Indian
3283,Finger Food
3283,Continental
3283,Asian
3284,Chinese
3284,North Indian
3285,Beverages
3285,Desserts
3285,Rolls
3285,Biryani
3285,Continental
3285,Chinese
3285,North Indian
3286,North Indian
3286,Kebab
3286,Chinese
3286,Biryani
3287,Seafood
3287,Mughlai
3287,Mangalorean
3287,Chinese
3287,North Indian
3288,North Indian
3288,Maharashtrian
3289,North Indian
3289,Maharashtrian
3290,North Indian
3290,Maharashtrian
3291,North Indian
3291,Maharashtrian
3292,Maharashtrian
3293,Biryani
3294,Fast Food
3294,Mughlai
3294,Chinese
3294,North Indian
3295,North Indian
3295,Chinese
3296,Chinese
3296,North Indian
3297,Maharashtrian
3298,Beverages
3298,Chinese
3298,North Indian
3298,Street Food
3299,Desserts
3299,Ice Cream
3300,Street Food
3300,Desserts
3301,North Indian
3301,Juices
3302,Maharashtrian
3302,North Indian
3303,North Indian
3303,European
3303,Asian
3304,Momos
3304,Juices
3304,Fast Food
3305,Street Food
3305,Maharashtrian
3306,Kebab
3306,Biryani
3307,Chinese
3307,North Indian
3308,Beverages
3308,Street Food
3308,North Indian
3309,Tea
3310,North Indian
3310,Street Food
3311,Beverages
3311,Sandwich
3311,Pizza
3311,Burger
3311,Fast Food
3312,Momos
3313,Chinese
3313,Biryani
3313,North Indian
3314,North Indian
3314,Maharashtrian
3314,Chinese
3315,Kebab
3315,Mughlai
3315,Maharashtrian
3315,Chinese
3315,North Indian
3315,Biryani
3316,Desserts
3316,Bakery
3317,South Indian
3318,North Indian
3319,Bakery
3319,Desserts
3320,Street Food
3320,Mithai
3320,Bengali
3321,Asian
3321,Thai
3321,Chinese
3321,Pizza
3321,Continental
3321,Italian
3322,South Indian
3322,North Indian
3323,Tea
3324,Tea
3325,Tea
3326,Tea
3327,Tea
3328,Tea
3329,Tea
3330,Tea
3331,Tea
3332,Tea
3333,Tea
3334,Tea
3335,Tea
3336,Tea
3337,Tea
3338,Tea
3339,Tea
3340,Tea
3341,Tea
3342,Tea
3343,Tea
3344,Tea
3345,Tea
3346,Tea
3347,Tea
3348,Tea
3349,Tea
3350,Tea
3351,Tea
3352,Tea
3353,Tea
3354,Tea
3355,Tea
3356,Tea
3357,Tea
3358,Tea
3359,Tea
3360,Tea
3361,Tea
3362,Tea
3363,Tea
3364,Tea
3365,Beverages
3366,Tea
3367,Tea
3368,Desserts
3368,Bakery
3369,Desserts
3369,Bakery
3370,Desserts
3370,Bakery
3371,Bakery
3372,Desserts
3372,Bakery
3373,Bar Food
3373,Chinese
3373,North Indian
3374,Desserts
3374,Beverages
3374,Fast Food
3374,Pizza
3375,Healthy Food
3375,Salad
3375,Sandwich
3375,Continental
3375,European
3375,Cafe
3376,North Indian
3376,Street Food
3376,Maharashtrian
3377,Beverages
3377,Desserts
3377,North Indian
3377,Chinese
3378,Biryani
3378,Maharashtrian
3378,North Indian
3378,Chinese
3379,Chinese
3379,North Indian
3380,Chinese
3380,North Indian
3380,Maharashtrian
3381,Maharashtrian
3381,Biryani
3382,Biryani
3382,Maharashtrian
3382,Malwani
3382,Fast Food
3382,Chinese
3382,North Indian
3383,North Indian
3383,Italian
3383,Bar Food
3384,Street Food
3385,Fast Food
3385,Pizza
3386,Maharashtrian
3386,Chinese
3386,North Indian
3387,Chinese
3388,Desserts
3388,Beverages
3388,Fast Food
3388,Pizza
3389,Desserts
3389,Beverages
3389,Fast Food
3389,Pizza
3390,Desserts
3390,Beverages
3390,Fast Food
3390,Pizza
3391,Desserts
3391,Beverages
3391,Fast Food
3391,Pizza
3392,Beverages
3392,Desserts
3392,North Indian
3392,Chinese
3393,Beverages
3393,Desserts
3393,North Indian
3393,Chinese
3394,Beverages
3394,Desserts
3394,North Indian
3394,Chinese
3395,Beverages
3395,Desserts
3395,North Indian
3395,Chinese
3396,Beverages
3396,Desserts
3396,North Indian
3396,Chinese
3397,Beverages
3397,Desserts
3397,North Indian
3397,Chinese
3398,Beverages
3398,Desserts
3398,North Indian
3398,Chinese
3399,Beverages
3399,Desserts
3399,North Indian
3399,Chinese
3400,Beverages
3400,Desserts
3400,North Indian
3400,Chinese
3401,Beverages
3401,Desserts
3401,North Indian
3401,Chinese
3402,Beverages
3402,Desserts
3402,North Indian
3402,Chinese
3403,Beverages
3403,Desserts
3403,North Indian
3403,Chinese
3404,Beverages
3404,Desserts
3404,North Indian
3404,Chinese
3405,Beverages
3405,Desserts
3405,North Indian
3405,Chinese
3406,Beverages
3406,Desserts
3406,North Indian
3406,Chinese
3407,Beverages
3407,Desserts
3407,North Indian
3407,Chinese
3408,Beverages
3408,Desserts
3408,North Indian
3408,Chinese
3409,Beverages
3409,Desserts
3409,North Indian
3409,Chinese
3410,Beverages
3410,Desserts
3410,North Indian
3410,Chinese
3411,Beverages
3411,Desserts
3411,North Indian
3411,Chinese
3412,Beverages
3412,Desserts
3412,North Indian
3412,Chinese
3413,Beverages
3413,Desserts
3413,North Indian
3413,Chinese
3414,Beverages
3414,Desserts
3414,North Indian
3414,Chinese
3415,Beverages
3415,Desserts
3415,North Indian
3415,Chinese
3416,Beverages
3416,Desserts
3416,North Indian
3416,Chinese
3417,Beverages
3417,Desserts
3417,North Indian
3417,Chinese
3418,Beverages
3418,Desserts
3418,North Indian
3418,Chinese
3419,Beverages
3419,Desserts
3419,North Indian
3419,Chinese
3420,Beverages
3420,Desserts
3420,North Indian
3420,Chinese
3421,Beverages
3421,Desserts
3421,North Indian
3421,Chinese
3422,Beverages
3422,Desserts
3422,North Indian
3422,Chinese
3423,Beverages
3423,Desserts
3423,North Indian
3423,Chinese
3424,Street Food
3424,Beverages
3424,South Indian
3424,Chinese
3424,North Indian
3425,Sandwich
3425,Pizza
3426,Continental
3426,Chinese
3426,North Indian
3427,Desserts
3427,Beverages
3427,Pizza
3427,Burger
3427,Fast Food
3428,Seafood
3428,Asian
3428,Chinese
3429,Desserts
3429,South Indian
3429,Biryani
3429,Chinese
3429,Mughlai
3429,Fast Food
3429,North Indian
3430,Biryani
3430,Chinese
3430,North Indian
3431,Street Food
3431,North Indian
3432,Fast Food
3433,Chinese
3434,Chinese
3435,Beverages
3435,Continental
3435,Chinese
3435,North Indian
3436,Italian
3436,Asian
3436,Finger Food
3436,Continental
3437,Asian
3438,Salad
3438,Asian
3438,Malaysian
3438,Vietnamese
3438,Thai
3438,Chinese
3439,Desserts
3439,Beverages
3439,Pizza
3439,Burger
3439,Fast Food
3440,Burger
3440,Desserts
3440,Fast Food
3440,Italian
3440,Pizza
3441,Desserts
3441,Cafe
3442,Fast Food
3442,Desserts
3442,Ice Cream
3442,Cafe
3443,Beverages
3443,Fast Food
3443,Pizza
3443,Cafe
3444,Fast Food
3444,Cafe
3445,Desserts
3445,Beverages
3445,Chinese
3445,Fast Food
3446,Desserts
3446,Tea
3446,Beverages
3446,Fast Food
3446,Cafe
3447,Burger
3447,Desserts
3447,Fast Food
3447,Italian
3447,Pizza
3448,Beverages
3448,Fast Food
3449,Desserts
3449,Beverages
3449,Pizza
3449,Burger
3449,Fast Food
3450,Tea
3450,Beverages
3450,Pizza
3450,Fast Food
3451,Burger
3451,Desserts
3451,Fast Food
3451,Italian
3451,Pizza
3452,Beverages
3452,Fast Food
3453,Burger
3453,Desserts
3453,Fast Food
3453,Italian
3453,Pizza
3454,Burger
3454,Desserts
3454,Fast Food
3454,Italian
3454,Pizza
3455,Ice Cream
3455,Fast Food
3455,Cafe
3456,Beverages
3456,Desserts
3456,Fast Food
3456,Cafe
3457,Fast Food
3457,Beverages
3458,Burger
3458,Desserts
3458,Fast Food
3458,Italian
3458,Pizza
3459,Fast Food
3459,Desserts
3459,Ice Cream
3459,Cafe
3460,Burger
3460,Desserts
3460,Fast Food
3460,Italian
3460,Pizza
3461,Burger
3461,Desserts
3461,Fast Food
3461,Italian
3461,Pizza
3462,Burger
3462,Desserts
3462,Fast Food
3462,Italian
3462,Pizza
3463,Beverages
3463,Fast Food
3463,Cafe
3464,Chinese
3465,Chinese
3466,Chinese
3467,Chinese
3468,Chinese
3469,Chinese
3470,Fast Food
3470,Momos
3471,Healthy Food
3471,North Indian
3472,South Indian
3472,Chinese
3472,Fast Food
3472,Street Food
3473,Malwani
3473,North Indian
3473,Maharashtrian
3474,European
3474,Asian
3474,North Indian
3475,Beverages
3475,Sandwich
3475,Street Food
3476,Street Food
3477,Street Food
3477,Chinese
3477,North Indian
3478,Hyderabadi
3478,Chinese
3478,Biryani
3478,Kebab
3478,North Indian
3479,Chinese
3479,Maharashtrian
3479,North Indian
3480,North Indian
3480,Fast Food
3481,Healthy Food
3481,Juices
3481,Fast Food
3482,Beverages
3482,Street Food
3482,Chinese
3482,North Indian
3483,Beverages
3483,Desserts
3483,Continental
3483,Italian
3483,Pizza
3484,Beverages
3484,Rolls
3484,Pizza
3484,Fast Food
3484,Cafe
3485,Fast Food
3485,Momos
3486,Fast Food
3486,Tibetan
3486,Momos
3487,Tibetan
3488,Tibetan
3489,Tibetan
3490,Tibetan
3491,Tibetan
3491,Momos
3492,Chinese
3493,Street Food
3494,Continental
3494,North Indian
3495,Cafe
3496,Desserts
3496,Ice Cream
3497,Maharashtrian
3498,Chinese
3498,North Indian
3499,Beverages
3499,Street Food
3499,Fast Food
3499,Chinese
3499,North Indian
3500,Street Food
3500,Beverages
3501,Chinese
3501,North Indian
3501,Hyderabadi
3502,Beverages
3502,Biryani
3502,Charcoal Chicken
3502,Salad
3502,Desserts
3502,North Indian
3502,Italian
3502,Continental
3503,Salad
3503,Continental
3503,Finger Food
3504,Beverages
3504,Desserts
3504,North Indian
3505,Mughlai
3505,Kebab
3505,North Indian
3505,Biryani
3506,Asian
3506,European
3506,North Indian
3507,Beverages
3507,Sandwich
3507,Burger
3507,Rolls
3507,Pizza
3507,Cafe
3508,Rajasthani
3509,Desserts
3509,Bakery
3510,Beverages
3510,Maharashtrian
3510,Chinese
3510,North Indian
3511,Bakery
3512,Biryani
3512,Chinese
3512,North Indian
3513,Fast Food
3513,Desserts
3513,Bakery
3514,Chinese
3515,Rolls
3516,Rajasthani
3516,Gujarati
3516,North Indian
3517,Beverages
3517,North Indian
3517,Sandwich
3517,Fast Food
3518,Coffee
3518,Italian
3518,Fast Food
3519,Desserts
3520,Biryani
3520,Kebab
3520,North Indian
3521,Maharashtrian
3521,Chinese
3521,North Indian
3522,Desserts
3522,Bakery
3523,Desserts
3523,Bakery
3524,Desserts
3524,Bakery
3525,Desserts
3525,Bakery
3526,Biryani
3526,Chinese
3526,North Indian
3527,Biryani
3527,Chinese
3527,North Indian
3528,Biryani
3528,Chinese
3528,North Indian
3529,Biryani
3529,Chinese
3529,North Indian
3530,Biryani
3530,Chinese
3530,North Indian
3531,Biryani
3531,Chinese
3531,North Indian
3532,North Indian
3532,Biryani
3533,Chinese
3533,North Indian
3534,Chinese
3535,North Indian
3536,Malwani
3536,Maharashtrian
3537,Malwani
3537,Chinese
3537,Biryani
3537,North Indian
3538,Odia
3538,Chinese
3538,North Indian
3539,Chinese
3540,Fast Food
3540,South Indian
3540,North Indian
3541,Beverages
3541,Maharashtrian
3541,Chinese
3541,North Indian
3542,Street Food
3542,Fast Food
3542,Burger
3542,Sandwich
3542,Beverages
3543,North Indian
3543,Biryani
3544,Kebab
3544,Chinese
3544,Goan
3544,North Indian
3544,Biryani
3544,Maharashtrian
3545,Chinese
3545,North Indian
3546,Fast Food
3547,Beverages
3547,Maharashtrian
3547,Chinese
3547,North Indian
3548,Beverages
3548,Maharashtrian
3548,Chinese
3548,North Indian
3549,Beverages
3549,Maharashtrian
3549,Chinese
3549,North Indian
3550,Beverages
3550,Maharashtrian
3550,Chinese
3550,North Indian
3551,Beverages
3551,Maharashtrian
3551,Chinese
3551,North Indian
3552,Seafood
3552,Mughlai
3552,Chinese
3552,North Indian
3553,Beverages
3553,Desserts
3553,Street Food
3553,Fast Food
3553,North Indian
3553,South Indian
3553,Chinese
3554,Chinese
3554,Momos
3554,Rolls
3555,Street Food
3555,South Indian
3555,Fast Food
3556,Beverages
3556,Lebanese
3556,Fast Food
3556,Cafe
3557,Street Food
3558,Maharashtrian
3559,Bakery
3560,Cafe
3561,Street Food
3561,South Indian
3562,Fast Food
3562,Street Food
3562,South Indian
3562,North Indian
3563,Biryani
3563,Kebab
3563,North Indian
3564,North Indian
3564,Italian
3565,Pizza
3565,Italian
3565,Cafe
3566,Mughlai
3566,South Indian
3566,North Indian
3567,North Indian
3568,Fast Food
3568,Chinese
3569,Desserts
3569,Bakery
3570,Street Food
3570,Bakery
3570,Mithai
3571,Desserts
3571,Bakery
3572,Fast Food
3572,Momos
3573,North Indian
3574,Juices
3574,South Indian
3575,Chinese
3576,Pizza
3576,Beverages
3576,Burger
3576,Fast Food
3577,Fast Food
3577,Chinese
3577,South Indian
3577,North Indian
3577,Maharashtrian
3578,Finger Food
3579,Coffee
3579,Beverages
3580,Street Food
3581,Continental
3581,Cafe
3582,Desserts
3582,Bakery
3583,Desserts
3583,Bakery
3584,Desserts
3584,Bakery
3585,Desserts
3585,Bakery
3586,Desserts
3586,Bakery
3587,Desserts
3587,Bakery
3588,Desserts
3588,Bakery
3589,Desserts
3589,Bakery
3590,Bakery
3591,Bakery
3592,Desserts
3592,Bakery
3593,Bakery
3594,Desserts
3594,Bakery
3595,Desserts
3595,Bakery
3596,Desserts
3596,Bakery
3597,Desserts
3597,Bakery
3598,Desserts
3598,Bakery
3599,Desserts
3599,Bakery
3600,Desserts
3600,Bakery
3601,Desserts
3601,Bakery
3602,Desserts
3602,Bakery
3603,Desserts
3603,Bakery
3604,Desserts
3604,Bakery
3605,Desserts
3605,Bakery
3606,Desserts
3606,Bakery
3607,Bakery
3608,Desserts
3608,Bakery
3609,Desserts
3609,Bakery
3610,Desserts
3610,Bakery
3611,Desserts
3611,Bakery
3612,Desserts
3612,Bakery
3613,Desserts
3613,Bakery
3614,Desserts
3614,Bakery
3615,Desserts
3615,Bakery
3616,Fast Food
3616,Momos
3617,Fast Food
3617,Momos
3618,Fast Food
3618,Momos
3619,Fast Food
3619,Momos
3620,Fast Food
3620,Momos
3621,Coffee
3621,Beverages
3622,Fast Food
3622,Beverages
3623,Fast Food
3623,Beverages
3624,Fast Food
3624,Beverages
3625,Rolls
3625,Chinese
3625,North Indian
3626,Chinese
3626,Bengali
3626,Assamese
3627,Street Food
3627,South Indian
3628,Beverages
3628,Desserts
3628,Fast Food
3628,Pizza
3628,Sandwich
3628,Cafe
3629,Burger
3629,Kebab
3629,Beverages
3629,Fast Food
3629,Sandwich
3629,Biryani
3630,Desserts
3630,Bakery
3631,Fast Food
3631,Seafood
3631,Kebab
3631,Malwani
3631,Hyderabadi
3631,Chinese
3631,North Indian
3632,Malwani
3632,Mughlai
3632,Chinese
3632,North Indian
3633,Street Food
3633,Maharashtrian
3634,Beverages
3634,Fast Food
3634,Sandwich
3635,Chinese
3635,North Indian
3635,Rajasthani
3636,Chinese
3636,North Indian
3636,Mughlai
3637,Beverages
3637,Mughlai
3637,Continental
3637,Chinese
3637,North Indian
3638,Lebanese
3638,Chinese
3638,Rolls
3639,Fast Food
3640,Beverages
3640,Fast Food
3640,Sandwich
3641,Beverages
3641,Fast Food
3641,Sandwich
3642,Beverages
3642,Fast Food
3642,Sandwich
3643,Beverages
3643,Fast Food
3643,Sandwich
3644,Desserts
3644,Bakery
3645,Biryani
3646,Chinese
3647,Pizza
3647,Fast Food
3648,Desserts
3648,Bakery
3649,Kerala
3650,Maharashtrian
3650,Malwani
3651,Thai
3651,Chinese
3652,Street Food
3653,Fast Food
3653,Italian
3654,Fast Food
3654,Chinese
3654,North Indian
3655,Beverages
3655,Chinese
3655,Continental
3655,North Indian
3656,Italian
3656,Continental
3656,Cafe
3657,Salad
3657,Japanese
3657,Thai
3657,Chinese
3658,Mexican
3658,Kebab
3658,Bar Food
3659,Mughlai
3659,Chinese
3659,North Indian
3660,Beverages
3660,Ice Cream
3660,Fast Food
3661,Desserts
3662,Fast Food
3662,Beverages
3663,Burger
3664,Malwani
3664,Seafood
3665,North Indian
3666,Chinese
3666,North Indian
3667,Beverages
3667,Fast Food
3667,Sandwich
3667,Burger
3668,North Indian
3669,North Indian
3669,Malwani
3669,Biryani
3670,South Indian
3670,North Indian
3671,Mughlai
3671,Biryani
3671,North Indian
3672,Street Food
3672,Fast Food
3673,Beverages
3673,Desserts
3674,Beverages
3674,Desserts
3675,Beverages
3675,Desserts
3676,Beverages
3676,Desserts
3677,Beverages
3677,Desserts
3678,Cafe
3678,Desserts
3678,Italian
3678,Continental
3678,American
3679,North Indian
3679,Biryani
3680,Chinese
3681,Thai
3681,South Indian
3681,North Indian
3682,Ice Cream
3682,Desserts
3683,North Indian
3683,Maharashtrian
3684,Biryani
3684,Malwani
3684,Chinese
3684,North Indian
3685,North Indian
3685,Street Food
3686,Beverages
3686,Fast Food
3686,South Indian
3687,Seafood
3687,Chinese
3688,Mughlai
3688,Chinese
3688,North Indian
3689,Mughlai
3689,Seafood
3689,Chinese
3689,North Indian
3690,South Indian
3690,Chinese
3690,North Indian
3691,Beverages
3691,Healthy Food
3691,Fast Food
3692,Bakery
3693,Continental
3693,Mexican
3693,North Indian
3693,Asian
3693,Italian
3694,Malwani
3694,Chinese
3694,Italian
3694,American
3694,North Indian
3695,Desserts
3695,Bakery
3695,Cafe
3696,Beverages
3696,Salad
3696,Mexican
3696,Italian
3697,Cafe
3698,North Indian
3698,Continental
3699,Street Food
3700,Fast Food
3701,Momos
3701,Rolls
3701,Fast Food
3701,Chinese
3702,Maharashtrian
3703,North Indian
3704,Fast Food
3704,Street Food
3705,North Indian
3705,Biryani
3706,Fast Food
3706,Burger
3707,Japanese
3707,Chinese
3707,Asian
3708,Fast Food
3709,Fast Food
3710,Fast Food
3711,Fast Food
3712,Fast Food
3713,Fast Food
3714,Fast Food
3715,Fast Food
3716,Fast Food
3717,Fast Food
3718,Fast Food
3719,Beverages
3719,Fast Food
3720,Bakery
3721,Beverages
3721,Desserts
3721,Ice Cream
3722,North Indian
3723,Malwani
3723,Hyderabadi
3723,North Indian
3723,Chinese
3724,South Indian
3725,North Indian
3726,Chinese
3726,South Indian
3726,North Indian
3727,Bakery
3728,Mughlai
3728,Chinese
3728,North Indian
3729,Maharashtrian
3730,Biryani
3730,North Indian
3730,Kebab
3730,Chinese
3731,Chinese
3732,Street Food
3732,Ice Cream
3732,Fast Food
3733,Biryani
3733,North Indian
3733,Chinese
3733,Kebab
3734,Fast Food
3734,North Indian
3735,Beverages
3735,Desserts
3735,Ice Cream
3736,Desserts
3736,Ice Cream
3737,Beverages
3737,Desserts
3737,Ice Cream
3738,Beverages
3738,Desserts
3738,Ice Cream
3739,Desserts
3739,Street Food
3739,Sandwich
3739,Burger
3739,Italian
3739,Beverages
3739,Fast Food
3740,Fast Food
3741,Biryani
3741,Mughlai
3741,Chinese
3741,North Indian
3742,Beverages
3742,Continental
3742,Cafe
3743,Beverages
3743,Continental
3743,Cafe
3744,Beverages
3744,Burger
3744,Healthy Food
3744,Fast Food
3745,Chinese
3746,Street Food
3747,Rolls
3747,Chinese
3747,Biryani
3747,North Indian
3748,Chinese
3748,Seafood
3748,Mughlai
3748,North Indian
3749,Maharashtrian
3750,Fast Food
3750,Rolls
3751,Street Food
3751,Chinese
3751,South Indian
3751,North Indian
3752,Beverages
3752,North Indian
3752,Fast Food
3752,Sandwich
3753,Beverages
3753,Desserts
3753,Pizza
3753,Cafe
3754,Kerala
3754,Bengali
3754,Beverages
3754,Continental
3754,Healthy Food
3754,Asian
3754,North Indian
3755,Healthy Food
3755,Fast Food
3755,Parsi
3756,Desserts
3756,North Indian
3756,Street Food
3757,Beverages
3757,Ice Cream
3758,Chinese
3759,South Indian
3760,Bakery
3761,Mughlai
3761,South Indian
3761,Fast Food
3761,North Indian
3762,Maharashtrian
3763,Biryani
3764,Bakery
3765,Chinese
3766,Fast Food
3767,Bar Food
3767,Seafood
3767,Mughlai
3767,North Indian
3768,Italian
3768,Continental
3768,North Indian
3769,Beverages
3769,Ice Cream
3770,Beverages
3770,Ice Cream
3771,Desserts
3771,Ice Cream
3772,Beverages
3772,Ice Cream
3773,Beverages
3773,Ice Cream
3774,Ice Cream
3774,Desserts
3775,Desserts
3775,Ice Cream
3776,Desserts
3776,Ice Cream
3777,Desserts
3777,Ice Cream
3778,Beverages
3778,Ice Cream
3779,Desserts
3780,Beverages
3780,Ice Cream
3781,Beverages
3781,Ice Cream
3782,Beverages
3782,Desserts
3782,Ice Cream
3783,Desserts
3783,Ice Cream
3784,Ice Cream
3784,Desserts
3785,Asian
3785,North Indian
3785,Mexican
3786,Malwani
3786,Mughlai
3786,North Indian
3786,Kebab
3786,Chinese
3787,Mughlai
3787,North Indian
3787,Kebab
3788,Chinese
3789,Chinese
3789,Malwani
3790,Street Food
3790,Rajasthani
3790,Gujarati
3791,Maharashtrian
3792,Fast Food
3792,Chinese
3792,South Indian
3792,North Indian
3793,South Indian
3793,Street Food
3794,Mithai
3794,Desserts
3794,Bengali
3795,Fast Food
3795,Desserts
3795,Ice Cream
3796,Beverages
3796,North Indian
3796,Desserts
3797,Burger
3798,Beverages
3798,Mexican
3798,North Indian
3798,South Indian
3799,North Indian
3799,Maharashtrian
3800,South Indian
3800,Street Food
3801,South Indian
3801,Street Food
3802,South Indian
3802,Street Food
3803,South Indian
3803,Street Food
3804,Ice Cream
3804,South Indian
3804,Street Food
3805,South Indian
3805,Street Food
3806,South Indian
3806,Street Food
3807,South Indian
3807,Street Food
3808,North Indian
3808,Maharashtrian
3808,Seafood
3808,Malwani
3809,Rolls
3809,Kebab
3809,Middle Eastern
3809,Lebanese
3809,Arabian
3810,Mughlai
3810,Chinese
