"restaurant_id","restaurant_name","restaurant_type","area","dine_rating","dine_reviews","delivery_rating","delivery_reviews","cost_for_two","liked"
"2935","Chitale Bandhu Mithaiwale","Sweet Shop","Dhankawadi","3.6","30","0.0","0","100",""
"2936","3D Burger","Quick Bites","Dhanori","3.8","160","4.0","3478","400","Burgers, French Fries, Cheese Burger, Pizza"
"2937","Gawran Mejwani","","Wadgaon Sheri","0.0","0","0.0","0","300",""
"2938","Yalla Momos","Quick Bites","Pashan","4.0","177","3.9","2044","350","Tandoori Momos, Tandoori Tikka, Dal Makhani, Chilli Paneer, Noodle, Tandoori Masala, Tandoori Mushrooms"
"2939","Karolbaug Kebabs & Biryanis","Casual Dining","Baner","3.9","273","4.1","2276","800","Mutton Biryani, Chicken Dum Biryani, Butter Chicken, Chicken Handi, Tandoori Chicken, Dal Tadka, Egg Biryani"
"2940","S Kumar Wadewale & Premacha Chaha","Quick Bites","Viman Nagar","3.2","7","0.0","0","100",""
"2941","Calcutta Plus","Quick Bites","Pimple Saudagar","2.7","7","3.0","68","300",""
"2942","Thorat's Baarbeque Misal","Quick Bites","Narhe","3.8","323","0.0","0","250","Poha, Kolhapuri Misal"
"2943","Sindhi Street","Quick Bites","Pimple Saudagar","3.8","20","0.0","0","200",""
"2944","Ganesh Bhel","Quick Bites","Bhosari","3.3","21","4.3","579","200",""
"2945","Ganesh Bhel","Quick Bites","Sinhgad Road","3.5","69","4.2","3201","200",""
"2946","Ganesh Bhel","Quick Bites","Pashan","3.4","46","4.3","1327","200",""
"2947","Ganesh Bhel","Quick Bites","Aundh","3.1","98","4.1","589","200","Panipuri, Chaat, Sandwich, Sev Puri, Ragda Patty, Masala Poori"
"2948","Ganesh Bhel","Quick Bites","Erandwane","3.9","128","4.4","834","200","Panipuri, Chaat, Sandwich, Dabeli"
"2949","Ganesh Bhel","Quick Bites","Nigdi","3.0","56","4.0","625","200","Panipuri, Sev Puri"
"2950","Ganesh Bhel","Quick Bites","Chinchwad","0.0","0","0.0","0","150",""
"2951","Ganesh Bhel","Quick Bites","Warje","0.0","0","0.0","0","200",""
"2952","Ganesh Bhel","Quick Bites","Viman Nagar","3.8","20","4.3","263","200",""
"2953","Ganesh Bhel","Quick Bites","Kothrud","3.8","54","0.0","0","200",""
"2954","Ganesh Bhel","Quick Bites","Pimple Saudagar","3.5","134","4.0","1228","200","Panipuri, Chaat, Sandwich, Sev Puri, Ragda Puri, Ragda Patty, Paneer Tikka"
"2955","Ganesh Bhel","","Kothrud","3.4","10","0.0","0","100",""
"2956","Ganesh Bhel","Quick Bites","Wakad","3.9","109","3.9","506","200",""
"2957","Ganesh Bhel","Food Truck","Kharadi","3.0","18","3.8","22","150",""
"2958","Ganesh Bhel","Quick Bites","Aditi Mall, Baner Road","3.6","80","3.9","819","150","Panipuri, Sandwich, Bhel Puri, Ragda Patty, Chaat, Sev Puri, Masala Poori"
"2959","Ganesh Bhel","Quick Bites","Karve Nagar","3.8","172","4.3","1542","200","Panipuri, Chaat, Dabeli, Chocolate Sandwich, Masala Poori"
"2960","Ganesh Bhel","Quick Bites","Sinhgad Road","3.1","15","0.0","0","200",""
"2961","Ganesh Bhel","Quick Bites","Kothrud","3.5","83","3.8","1652","200",""
"2962","Ganesh Bhel","Quick Bites","Kothrud","3.4","10","0.0","0","150",""
"2963","Ganesh Bhel","Quick Bites","Baner","0.0","0","0.0","0","150",""
"2964","Thorat's Baarbeque Misal","Quick Bites","Narhe","3.8","323","0.0","0","250","Poha, Kolhapuri Misal"
"2965","Thorat's Baarbeque Misal","Quick Bites","Baner","3.8","2","0.0","0","250",""
"2966","Thorat's Baarbeque Misal","Quick Bites","Bavdhan","3.8","0","0.0","0","250",""
"2967","Thorat's Baarbeque Misal","","Baner","0.0","0","0.0","0","250",""
"2968","Thorat's Baarbeque Misal","Quick Bites","Hadapsar","0.0","0","0.0","0","250",""
"2969","Thorat's Baarbeque Misal","","Parvati","0.0","0","0.0","0","250",""
"2970","Latitude - Blue Diamond","Fine Dining","Blue Diamond, Koregaon Park","4.3","753","0.0","0","2000","Pizza, Biryani, Pasta, Fish, Salad, Keema Pav, Tea"
"2971","Appa","Quick Bites","Karve Nagar","3.5","33","4.4","771","200",""
"2972","Good Food Roll House","Quick Bites","Wakad","4.0","265","4.1","1108","600","Rolls, Chicken Roll, Chicken Biryani, Momos, Double Egg Roll, Chicken Handi, Paneer Cheese Roll"
"2973","Kokkita","Casual Dining,Bar","Hadapsar","4.1","551","3.9","1842","1600","Mocktails, Roti, Cocktails, Fish, Matka Biryani, Chicken Sherdil, Masala Papad"
"2974","Hotel Raj","","Pune-Solapur Road","0.0","0","0.0","0","300",""
"2975","Chai Point","Quick Bites","Magarpatta","3.6","1633","0.0","0","250","Chai, Ginger Tea, Coffee, Samosa"
"2976","Chitale Bandhu Mithaiwale","Sweet Shop","Sadashiv Peth","4.5","2577","0.0","0","350","Bakarwadi, Amrakhand, Shrikhand, Kalakand, Mango Burfi, Gulab Jamun, Lassi"
"2977","Ya Habibi Fatayer","Quick Bites","NIBM Road","3.8","91","3.7","132","400","Falafel Platter, Cheese Fatayer, Zaatar"
"2978","One O Eight Cafe","Café","Koregaon Park","4.3","773","3.9","40","1000","Coffee, Sandwich, Cappuccino, Hot Chocolate, Healthy Breakfast, Pancakes, Smoothie Bowl"
"2979","Gandharv Restaurant","Casual Dining","JM Road","3.6","343","3.7","148","650","Rava Masala Dosa, Idli, Thali, Masala Papad, Filtered Coffee, Masala Pav, Tea"
"2980","Om Sai Icecream","Dessert Parlor","Lohegaon","3.6","41","3.9","168","200",""
"2981","Calcutta Foods Express","Quick Bites","Pimple Saudagar","2.9","12","3.3","25","200",""
"2982","Savali","Casual Dining","Nigdi","3.7","461","3.7","214","650","Masala Papad, Biryani, Butter Naan, Masala Dosa, Paper Dosa, Panneer Butter Masala, Noodle"
"2983","The Wadapav Cafe","Quick Bites","Erandwane","3.8","57","3.9","139","350",""
"2984","Papa's Choice","Quick Bites","Wakad","4.2","358","3.2","2087","300","Dal Makhani, Chur Chur Naan, Panneer Butter Masala, Chole, Gulab Jamun, Chaap, Shahi Paneer"
"2985","Chai Point","Quick Bites","Magarpatta","3.6","1633","0.0","0","250","Chai, Ginger Tea, Coffee, Samosa"
"2986","Chai Point","Quick Bites","Hinjawadi","3.3","61","4.0","971","250","Chai, Ginger Tea, Banana Cake, Veg Puff"
"2987","Chai Point","Quick Bites","Phoenix Market City, Viman Nagar","3.1","93","3.8","754","250","Masala Chai, Ginger Tea, Banana Cake, Iced Tea, Samosa, Fruit Cake, Lemon Tea"
"2988","Chai Point","Quick Bites","Hinjawadi","3.3","99","3.7","354","250","Masala Chai, Ginger Tea, Maggi, Banana Cake"
"2989","Chai Point","Quick Bites,Beverage Shop","Magarpatta","3.8","111","0.0","0","250","Ginger Tea, Chai, Banana Cake, Samosa, Maggi, Iced Tea, Poha"
"2990","Chai Point","Quick Bites","Magarpatta","3.0","14","0.0","0","250",""
"2991","Chai Point","Quick Bites","Baner","3.3","0","3.8","0","250",""
"2992","Chitale Bandhu Mithaiwale","Sweet Shop","Sadashiv Peth","4.5","2577","0.0","0","350","Bakarwadi, Amrakhand, Shrikhand, Kalakand, Mango Burfi, Gulab Jamun, Lassi"
"2993","Chitale Bandhu Mithaiwale","Quick Bites,Sweet Shop","Kothrud","3.8","108","0.0","0","350",""
"2994","Chitale Bandhu Mithaiwale","Sweet Shop,Quick Bites","Deccan Gymkhana","4.6","773","4.5","672","350","Bakarwadi, Farsan, Shrikhand, Samosa, Amrakhand, Kalakand, Mango Burfi"
"2995","Chitale Bandhu Mithaiwale","Sweet Shop","NIBM Road","3.8","140","0.0","0","350","Bakarwadi, Dhokla, Shrikhand"
"2996","Chitale Bandhu Mithaiwale","Sweet Shop","Kalyani Nagar","3.9","152","0.0","0","350","Bakarwadi, Shrikhand"
"2997","Chitale Bandhu Mithaiwale","Sweet Shop","Sadashiv Peth","3.9","128","0.0","0","350",""
"2998","Chitale Bandhu Mithaiwale","Sweet Shop,Quick Bites","Karve Nagar","3.8","130","0.0","0","350",""
"2999","Chitale Bandhu Mithaiwale","Sweet Shop,Quick Bites","Hadapsar","3.2","4","0.0","0","350",""
"3000","Chitale Bandhu Mithaiwale","Sweet Shop","Bibvewadi","4.6","115","0.0","0","350",""
"3001","Chitale Bandhu Mithaiwale","Sweet Shop,Quick Bites","Pimple Saudagar","3.7","5","0.0","0","350",""
"3002","Chitale Bandhu Mithaiwale","Sweet Shop","Baner","4.0","143","0.0","0","350","Bakarwadi, Puran Poli"
"3003","Chitale Bandhu Mithaiwale","Sweet Shop","Nigdi","4.3","226","0.0","0","350",""
"3004","Chitale Bandhu Mithaiwale","Sweet Shop,Quick Bites","Parvati","0.0","0","0.0","0","350",""
"3005","Chitale Bandhu Mithaiwale","Sweet Shop","Aundh","3.9","123","0.0","0","350",""
"3006","Chitale Bandhu Mithaiwale","Sweet Shop,Quick Bites","Nigdi","3.3","53","0.0","0","350",""
"3007","The Wadapav Cafe","Quick Bites","Erandwane","3.8","57","3.9","139","350",""
"3008","The Wadapav Cafe","Quick Bites","Kharadi","2.5","13","3.8","202","350",""
"3009","The Wadapav Cafe","Quick Bites","Balewadi","2.7","30","3.5","319","400",""
"3010","The Wadapav Cafe","Quick Bites","Bibvewadi","3.1","12","0.0","0","300",""
"3011","The Wadapav Cafe","Quick Bites","Viman Nagar","4.0","311","3.8","3628","350","Vada Pav, Puran Poli, Misal Pav, Ginger Tea, Kothimbir Vadi, Chai, Pav Bhaji"
"3012","The Wadapav Cafe","Food Court","Kumar Pacific Mall, Swargate","3.3","13","3.8","132","300",""
"3013","The Wadapav Cafe - Elite","Café","Bavdhan","3.7","178","4.0","722","650","Cold Coffee, Filtered Coffee, Pasta, Sandwich, Chai, Vada Pav, Tea"
"3014","The Wadapav Cafe","Quick Bites","Pimpri","3.4","40","3.6","99","350",""
"3015","The Wadapav Cafe","Quick Bites","Kothrud","3.0","24","3.7","222","350",""
"3016","The Wadapav Cafe","Quick Bites","Akurdi","3.0","39","4.2","404","350",""
"3017","The Wadapav Cafe","Quick Bites","Chinchwad","3.7","24","3.6","88","350",""
"3018","The Wadapav Cafe","Quick Bites","Kothrud","3.1","13","3.6","82","350",""
"3019","The Wadapav Cafe","Food Court","Sinhgad Road","3.1","32","3.2","429","200",""
"3020","The Wadapav Cafe","Quick Bites","Kalyani Nagar","0.0","0","0.0","0","350",""
"3021","Baker's Zone","Bakery","Pimpri","2.8","4","4.2","201","250",""
"3022","Zanbaq","Casual Dining","NIBM Road","3.8","284","3.2","2448","600","Shawarma, Tandoori Chicken, Chicken Zanbaq, Dum Biryani, Chicken Shawarama, Roti, Salad"
"3023","Marmalade","Casual Dining","Aundh","3.7","23","0.0","0","2000",""
"3024","Te Amo","Casual Dining","Chandan Nagar","4.1","554","4.0","3081","850","Brownie, Veg Manchurian, Pasta, Kiwi Punch, Cut Dosa, Tandoori Paneer Tikka, Biryani"
"3025","Smoke On The Water","Bar,Casual Dining","Bhugaon","4.2","1194","0.0","0","1300","Cocktails, Masala Peanuts, Paneer Tikka, Butter Chicken, Beer, Dal Tadka, Crispy Chicken"
"3026","Taaareef","Casual Dining","Bavdhan","4.1","221","3.8","327","1200","Biryani, Tandoori Chicken"
"3027","Kinara's Maratha Darbar","Casual Dining","Kothrud","3.3","37","4.2","469","500",""
"3028","Giridhar","Casual Dining","Baner","3.9","343","4.1","8586","400","Tea, Dal Kichadi, Thali, Paratha, Poha, Sev Bhaji, Lassi"
"3029","Kiga Ice Cream","Dessert Parlor","Talegaon","0.0","0","0.0","0","250",""
"3030","Nath Krupa Bhojnalay","Quick Bites","Wagholi","0.0","0","0.0","0","400",""
"3031","Salad Men","","Wadgaon Sheri","4.0","1495","0.0","0","500","Quinoa Salad, Cheese Panini, Cheese Sandwich, Chicken Chunks, Potato Wedges, Peri Peri Cottage, Smoked Chicken Salad"
"3032","Ho Fat Ho","","Katraj","0.0","0","0.0","0","250",""
"3033","Chinar Garden's China Garden","Casual Dining","Baner","2.6","212","3.7","2327","600","Tandoori Chicken, Mutton Biryani, Noodle, Pan Fried Noodles, Fish, Fried Rice Chicken, Manchurian"
"3034","Darvesh Biryani House","","Kothrud","3.5","1290","0.0","0","200",""
"3035","Dakshinayam","Quick Bites","Magarpatta","3.5","46","3.8","145","400",""
"3036","Salad Men","","Wadgaon Sheri","4.0","1495","0.0","0","500","Quinoa Salad, Cheese Panini, Cheese Sandwich, Chicken Chunks, Potato Wedges, Peri Peri Cottage, Smoked Chicken Salad"
"3037","Salad Men","","Wanowrie","4.0","84","0.0","0","500",""
"3038","Salad Men","","Pimple Saudagar","3.5","136","0.0","0","500",""
"3039","Salad Men","Quick Bites","Viman Nagar","3.8","44","4.0","245","500",""
"3040","Salad Men Express","","Hadapsar","0.0","0","0.0","0","500",""
"3041","Salad Men","","Magarpatta","4.1","145","0.0","0","500",""
"3042","M.M. Restaurant","Casual Dining","Khadki","3.8","309","3.8","938","700","Thali, Dahi Vada, Tomato Soup, Pav Bhaji"
"3043","Pleasure's Trove Family Restaurant","Casual Dining","Shivane","3.2","7","0.0","0","550",""
"3044","Mirch Masala Resto Bar","Casual Dining","Kothrud","3.9","594","4.2","544","1100","Butter Chicken, Cocktails, Sea Food, Tandoori Chicken, Biryani, Masala Papad, Spring Roll"
"3045","Hotel Chul Mutton","Casual Dining","Karve Nagar","4.0","446","0.0","0","800","Mutton Thali, Chicken Thali, Mutton Fry, Mutton Biryani, Chicken Dum Biryani, Mutton Keema, Gulab Jamun"
"3046","Shrimanti Misal And Snacks","Quick Bites","Tilak Road","3.8","46","4.6","117","100","Misal, Vada, Modak"
"3047","Ku-Kooch-Ku","Quick Bites","Deccan Gymkhana","3.8","265","4.2","833","600","Tandoori Chicken, Butter Chicken, Chicken Biryani, Chicken Tikka, Chicken Soup, Naan, Jeera Rice"
"3048","Gaarva Biryani","Quick Bites","Kothrud","3.8","92","3.8","677","200","Biryani"
"3049","Great Poona Cold Drink House","Dessert Parlor,Beverage Shop","Camp Area","3.8","103","4.3","431","200","Faluda, Kulfi, Lassi"
"3050","Le Stone","Casual Dining,Bar","Ravet","4.5","1446","0.0","0","1500","Cocktails, Mocktails, Dum Biryani, Cheese Corn Balls, Brownie"
"3051","New Poona Cold Drinks House","Dessert Parlor,Beverage Shop","Camp Area","4.1","169","4.3","188","150","Sweet Lassi, Malai Kulfi Faluda, Royal Faluda, Matka Dahi, Gulkand Faluda, Cocktail Faluda"
"3052","Monginis","Bakery,Dessert Parlor","Wakad","4.4","85","0.0","0","300",""
"3053","Annapurna Uphar Gruha","Quick Bites","Kharadi","3.4","13","3.2","82","400",""
"3054","Paradise Family Restaurant","Casual Dining","Kharadi","3.9","309","3.7","2021","800","Hyderabadi Biryani, Mutton Biryani, Chicken Dum Biryani, Chicken 65, Egg Biryani, Raita, Chicken Handi"
"3055","The Tasty Tiffin","Quick Bites","Kharadi","4.0","474","3.8","1806","400","Naan"
"3056","Biryani Art","Quick Bites","Kharadi","4.0","274","3.6","1007","700","Hyderabadi Biryani, Chicken Lollipop, Chicken Dum Biryani, Mutton Biryani"
"3057","Monginis","Bakery,Dessert Parlor","Wakad","4.4","85","0.0","0","300",""
"3058","Monginis","Bakery","Kharadi","2.7","9","3.9","64","300",""
"3059","Monginis","Bakery,Dessert Parlor","Dhankawadi","3.6","80","0.0","0","300",""
"3060","Monginis","Bakery","Khadki","2.7","19","0.0","0","300",""
"3061","Monginis","Bakery,Dessert Parlor","Dange Chowk","3.6","22","0.0","0","300",""
"3062","Monginis","Bakery,Dessert Parlor","Balewadi","3.7","471","0.0","0","300",""
"3063","Monginis","Dessert Parlor,Bakery","Kondhwa","3.3","15","0.0","0","300",""
"3064","Monginis","Bakery,Dessert Parlor","Chinchwad","3.5","50","0.0","0","300",""
"3065","Monginis","Bakery,Dessert Parlor","Hadapsar","2.9","63","0.0","0","300","Lava Cake"
"3066","Monginis","Bakery","Hadapsar","3.0","10","0.0","0","300",""
"3067","Monginis","Bakery,Dessert Parlor","Pune-Solapur Road","0.0","0","0.0","0","300",""
"3068","Monginis","Bakery,Dessert Parlor","Sinhgad Road","3.2","18","0.0","0","300",""
"3069","Monginis","Bakery,Dessert Parlor","Bibvewadi","3.4","30","0.0","0","300",""
"3070","Monginis","Bakery,Dessert Parlor","NIBM Road","2.9","11","0.0","0","300",""
"3071","Monginis","Bakery,Dessert Parlor","Vishrantwadi","3.3","35","0.0","0","300",""
"3072","Monginis","Bakery,Dessert Parlor","Budhwar Peth","3.1","6","0.0","0","300",""
"3073","Monginis","Bakery","Tilak Road","3.5","20","0.0","0","300",""
"3074","Monginis","Bakery","Pimpri","3.0","8","0.0","0","300",""
"3075","Monginis","Bakery","Dehu Road","2.8","11","0.0","0","300",""
"3076","Monginis","Bakery","Kothrud","3.1","12","0.0","0","300",""
"3077","Monginis","Bakery,Dessert Parlor","B.T. Kawade Road","3.0","15","0.0","0","300",""
"3078","Monginis","Bakery","Bhosari","2.9","9","0.0","0","300",""
"3079","Monginis","Bakery","Vishrantwadi","2.6","7","0.0","0","300",""
"3080","Monginis","Bakery,Dessert Parlor","Pimple Saudagar","3.5","55","0.0","0","300",""
"3081","Monginis","Bakery","Hadapsar","3.0","5","0.0","0","300",""
"3082","Monginis","Bakery,Dessert Parlor","Sinhgad Road","3.6","60","0.0","0","300",""
"3083","Monginis","Bakery","Model Colony","3.7","26","0.0","0","300",""
"3084","Monginis","Bakery","Parvati","2.8","12","0.0","0","300",""
"3085","Monginis","Bakery,Dessert Parlor","Pimple Gurav","3.0","20","0.0","0","300",""
"3086","Monginis","Bakery,Dessert Parlor","Mundhwa","3.3","15","0.0","0","300",""
"3087","Monginis","Bakery,Dessert Parlor","Pashan","2.9","14","0.0","0","300",""
"3088","Monginis","Bakery,Dessert Parlor","Karve Nagar","2.8","28","0.0","0","300",""
"3089","Monginis","Bakery","Akurdi","3.0","5","0.0","0","300",""
"3090","Monginis","Bakery,Dessert Parlor","Hinjawadi","4.1","342","0.0","0","300","Burgers"
"3091","Monginis","Bakery,Dessert Parlor","Akurdi","2.7","11","0.0","0","300",""
"3092","Monginis","Bakery,Dessert Parlor","Chinchwad","3.5","23","0.0","0","300",""
"3093","Monginis","Bakery,Dessert Parlor","Aundh","3.4","43","0.0","0","300","Pineapple Pastry, Rainbow Cake"
"3094","Monginis","Bakery,Dessert Parlor","Deccan Gymkhana","2.7","4","0.0","0","300",""
"3095","Monginis","Bakery,Dessert Parlor","Nigdi","3.1","7","0.0","0","300",""
"3096","Monginis","Bakery,Dessert Parlor","Lonavala","2.9","5","0.0","0","300",""
"3097","Monginis","Bakery","Pimple Gurav","2.9","6","0.0","0","300",""
"3098","Monginis","Bakery,Dessert Parlor","Pimpri","2.4","8","0.0","0","300",""
"3099","Monginis","Bakery,Dessert Parlor","Nigdi","3.0","27","0.0","0","300",""
"3100","Monginis","Bakery,Dessert Parlor","Shivane","3.3","13","0.0","0","300",""
"3101","Monginis","Bakery","Bhosari","3.8","4","0.0","0","300",""
"3102","Monginis","Bakery,Dessert Parlor","Bibvewadi","3.6","11","0.0","0","300",""
"3103","Monginis","Bakery,Dessert Parlor","Warje","3.1","40","0.0","0","300",""
"3104","Monginis","Bakery,Dessert Parlor","Ravet","3.7","13","0.0","0","300",""
"3105","Monginis","Bakery,Dessert Parlor","Nigdi","0.0","0","0.0","0","300",""
"3106","Monginis","Bakery,Dessert Parlor","Lonavala","3.0","15","0.0","0","300",""
"3107","Monginis","Bakery","Kothrud","3.6","11","0.0","0","300",""
"3108","Monginis","Bakery,Dessert Parlor","Wadgaon Sheri","3.4","13","0.0","0","300",""
"3109","Monginis","Bakery","Kharadi","3.2","12","0.0","0","300",""
"3110","Monginis","Bakery,Dessert Parlor","Kothrud","3.6","41","0.0","0","300",""
"3111","Monginis","Bakery","Fatima Nagar","3.6","35","0.0","0","300",""
"3112","Monginis","Bakery,Dessert Parlor","Narhe","3.6","21","0.0","0","300",""
"3113","Monginis","Bakery,Dessert Parlor","Viman Nagar","3.7","11","0.0","0","300",""
"3114","Monginis","Bakery,Dessert Parlor","Chakan","3.4","13","0.0","0","300",""
"3115","Monginis","Bakery,Dessert Parlor","Pimple Saudagar","2.6","15","0.0","0","300",""
"3116","Monginis","Bakery,Dessert Parlor","Bavdhan","3.2","21","0.0","0","300",""
"3117","Monginis","Bakery,Dessert Parlor","FC Road","3.0","37","0.0","0","300",""
"3118","Monginis","Bakery","Sinhgad Road","0.0","0","0.0","0","300",""
"3119","Monginis","Bakery,Dessert Parlor","Baner","2.7","26","0.0","0","300",""
"3120","Monginis","Bakery,Dessert Parlor","Khadki","2.3","12","0.0","0","300",""
"3121","Monginis","Bakery","Bhosari","0.0","0","0.0","0","300",""
"3122","Monginis","Bakery","Pune-Solapur Road","0.0","0","0.0","0","300",""
"3123","Monginis","Bakery,Dessert Parlor","Old Mumbai-Pune Highway","0.0","0","0.0","0","300",""
"3124","Monginis","Bakery","Shivapur","0.0","0","0.0","0","300",""
"3125","Monginis","Bakery,Dessert Parlor","Old Mumbai-Pune Highway","0.0","0","0.0","0","300",""
"3126","Monginis","Bakery","Bhosari","3.7","18","0.0","0","300",""
"3127","Monginis","Bakery,Dessert Parlor","Pimpri","0.0","0","0.0","0","300",""
"3128","Monginis","Bakery","Nigdi","0.0","0","0.0","0","300",""
"3129","Monginis","Bakery,Dessert Parlor","Chinchwad","0.0","0","0.0","0","300",""
"3130","Monginis","Bakery","Hadapsar","0.0","0","0.0","0","300",""
"3131","Monginis","Bakery,Dessert Parlor","Pimple Gurav","0.0","0","0.0","0","300",""
"3132","The Tasty Tiffin","Quick Bites","Kharadi","4.0","474","3.8","1806","400","Naan"
"3133","The Tasty Tiffin","","Wakad","3.1","1231","0.0","0","400",""
"3134","The Tasty Tiffin","Quick Bites","Baner","3.9","243","3.6","1859","400",""
"3135","The Tasty Tiffin","Quick Bites","Wagholi","4.0","308","3.5","3578","400","Biryani"
"3136","The Tasty Tiffin","Quick Bites","Hadapsar","4.0","298","3.7","2089","400",""
"3137","The Tasty Tiffin","Quick Bites","Viman Nagar","3.8","160","3.3","2017","400",""
"3138","The Tasty Tiffin","","Kothrud","3.9","201","0.0","0","400",""
"3139","The Tasty Tiffin","","Hinjawadi","0.0","0","0.0","0","400",""
"3140","Biryani Art","Quick Bites","Kharadi","4.0","274","3.6","1007","700","Hyderabadi Biryani, Chicken Lollipop, Chicken Dum Biryani, Mutton Biryani"
"3141","Biryani Art","Casual Dining","Shivaji Nagar","3.9","90","3.9","643","700",""
"3142","Biryani Art","Quick Bites","Hinjawadi","3.6","114","3.3","486","700","Raita, Vegetable Biryani, Chicken Dum Biryani, Egg Biryani, Mutton Biryani"
"3143","Biryani Art","","Magarpatta","3.1","4158","0.0","0","700","Raita, Shahi Tukda, Cheese Kulcha, Vegetable Biryani, Gosht Dum Biryani"
"3144","Kohinoor Restaurant","Quick Bites","Camp Area","4.2","350","4.1","340","200","Bun Maskas, Tea, Irani Chai, Omelette, Samosa, Masala Dosa, Broon Maska"
"3145","Cafe 24","Beverage Shop,Quick Bites","Hadapsar","3.3","5","0.0","0","250",""
